distance,tot_pos_uncertainty,device_name,date_time_1,date_time_2,location,neighborhood
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:42,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,20,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,19,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,14,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,18,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,17,ARTYIPAL,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,18,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,17,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:39,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:40,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:41,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:42,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,14,ECSFFIUV,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
6.514612937,24,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
4.431812632,22,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
2.671667779,18,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
1.835900652,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
2.337709307,15,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
2.27045885,14,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
3.348788369,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.556507004,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.222638982,15,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
1.865623025,21,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,21,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,16,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:39,alley,Jericho
0.05,31,SGMUJTSX,2/2/2023 12:39,2/2/2023 12:40,alley,Jericho
0.05,31,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,21,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,20,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,27,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,31,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,31,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,31,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,50,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,53,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
33.33201234,50,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
3.766156906,49,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
1.353925324,32,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,32,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.333958472,26,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 12:40,2/2/2023 12:41,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,18,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,23,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,23,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,19,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,23,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,26,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,27,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,28,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,28,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,34,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
11.44531119,43,SGMUJTSX,2/2/2023 12:41,2/2/2023 12:42,alley,Jericho
11.44531119,43,SGMUJTSX,2/2/2023 12:42,2/2/2023 12:43,alley,Jericho
20.18805453,39,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
5.843870365,27,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
4.909060131,16,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
5.529654841,16,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
1.605347068,16,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.712721883,16,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.995621221,15,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,SGMUJTSX,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,24,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
7.569299698,20,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:40,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:40,2/2/2023 12:41,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:41,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:41,2/2/2023 12:42,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:42,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:42,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,16,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,14,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
0.05,15,XUKLXPXF,2/2/2023 12:43,2/2/2023 12:43,alley,Jericho
1.34031388,18,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
1.34031388,18,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:33,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:34,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:35,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:35,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,24,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,24,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,22,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,20,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:36,indoors,Jericho
0.05,18,ARTYIPAL,2/2/2023 13:36,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.05,16,ARTYIPAL,2/2/2023 13:37,2/2/2023 13:37,indoors,Jericho
0.497734716,18,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.497734716,18,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:33,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:33,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
0.05,16,ECSFFIUV,2/2/2023 13:34,2/2/2023 13:34,indoors,Jericho
